probability_threshold,predicted_rain_rate,accuracy,precision,recall,f1,true_negatives,false_positives,false_negatives,true_positives,model,target_type,feature_set,horizon_h,split,rows,rain_rate,roc_auc,pr_auc,brier_score
0.40000000000000013,0.5151100991218155,0.680234327449787,0.45033943991095965,0.8636285468615649,0.5919870194707938,164974,104203,13481,85374,lightgbm,exact_hour,neighbor_grid,3,validation,368032,0.26860436049039216,0.8247065040070408,0.6158251846830691,0.18118362844868846
0.45000000000000007,0.4746897008955743,0.7032594991739849,0.4703636498932462,0.8312477871630165,0.600776440655661,176649,92528,16682,82173,lightgbm,exact_hour,neighbor_grid,3,validation,368032,0.26860436049039216,0.8247065040070408,0.6158251846830691,0.18118362844868846
0.5000000000000001,0.4338345578645335,0.7233121032953657,0.49068361882691885,0.7925244044307319,0.6061039764815102,187857,81320,20510,78345,lightgbm,exact_hour,neighbor_grid,3,validation,368032,0.26860436049039216,0.8247065040070408,0.6158251846830691,0.18118362844868846
0.5500000000000002,0.3925174984783932,0.7411203373619685,0.5123875978651382,0.7487633402458146,0.6084236829775517,198737,70440,24836,74019,lightgbm,exact_hour,neighbor_grid,3,validation,368032,0.26860436049039216,0.8247065040070408,0.6158251846830691,0.18118362844868846
0.6000000000000002,0.35121674202243286,0.7562929310494739,0.5354443404327746,0.7001264478276263,0.6068106297728328,209129,60048,29644,69211,lightgbm,exact_hour,neighbor_grid,3,validation,368032,0.26860436049039216,0.8247065040070408,0.6158251846830691,0.18118362844868846
0.6500000000000001,0.3095056951569429,0.7682456960264324,0.5595304982968712,0.6447321835010874,0.5991173277308555,219004,50173,35120,63735,lightgbm,exact_hour,neighbor_grid,3,validation,368032,0.26860436049039216,0.8247065040070408,0.6158251846830691,0.18118362844868846
0.7000000000000002,0.26548234936092513,0.7777122641509434,0.5872310809980963,0.5804056446310253,0.5837984137239839,228847,40330,41479,57376,lightgbm,exact_hour,neighbor_grid,3,validation,368032,0.26860436049039216,0.8247065040070408,0.6158251846830691,0.18118362844868846
0.7500000000000002,0.21839948700113035,0.7829726762890183,0.6180795740127896,0.5025542461180517,0.554362198925421,238479,30698,49175,49680,lightgbm,exact_hour,neighbor_grid,3,validation,368032,0.26860436049039216,0.8247065040070408,0.6158251846830691,0.18118362844868846
0.8000000000000002,0.16869728719241806,0.7832443917920181,0.653673936153078,0.41054069091093015,0.5043338863310157,247675,21502,58271,40584,lightgbm,exact_hour,neighbor_grid,3,validation,368032,0.26860436049039216,0.8247065040070408,0.6158251846830691,0.18118362844868846
0.8500000000000002,0.11547365446482914,0.7776579210503435,0.7003153089557156,0.30106721966516614,0.4211017806484475,256441,12736,69093,29762,lightgbm,exact_hour,neighbor_grid,3,validation,368032,0.26860436049039216,0.8247065040070408,0.6158251846830691,0.18118362844868846
