strong_threshold,light_threshold,meets_recall_constraint,macro_f1,moderate_or_heavy_precision,moderate_or_heavy_recall,moderate_or_heavy_f1,horizon_h
0.12999999999999998,0.5999999999999999,True,0.3699175260305245,0.05852815798529422,0.9421207325344788,0.11020966814115407,1
0.12999999999999998,0.6499999999999999,True,0.36663962235849495,0.05852815798529422,0.9421207325344788,0.11020966814115407,1
0.12999999999999998,0.7,True,0.3624965254568348,0.05852815798529422,0.9421207325344788,0.11020966814115407,1
0.12999999999999998,0.7499999999999998,True,0.35708691478860005,0.05852815798529422,0.9421207325344788,0.11020966814115407,1
0.12999999999999998,0.7999999999999998,True,0.35021805807735484,0.05852815798529422,0.9421207325344788,0.11020966814115407,1
0.15,0.2,True,0.3602658643853074,0.06168971639141267,0.9348858241012887,0.11574203661199127,1
0.15,0.25,True,0.36973714674846486,0.06168971639141267,0.9348858241012887,0.11574203661199127,1
0.15,0.3,True,0.37636581158252086,0.06168971639141267,0.9348858241012887,0.11574203661199127,1
0.15,0.35,True,0.38104982130960474,0.06168971639141267,0.9348858241012887,0.11574203661199127,1
0.15,0.39999999999999997,True,0.3839178166884194,0.06168971639141267,0.9348858241012887,0.11574203661199127,1
0.15,0.44999999999999996,True,0.38590873669005715,0.06168971639141267,0.9348858241012887,0.11574203661199127,1
0.15,0.49999999999999994,True,0.38611212182659543,0.06168971639141267,0.9348858241012887,0.11574203661199127,1
0.15,0.5499999999999999,True,0.38511597837876427,0.06168971639141267,0.9348858241012887,0.11574203661199127,1
0.15,0.5999999999999999,True,0.3831825622139399,0.06168971639141267,0.9348858241012887,0.11574203661199127,1
0.15,0.6499999999999999,True,0.37986090586189997,0.06168971639141267,0.9348858241012887,0.11574203661199127,1
0.15,0.7,True,0.37551380867481976,0.06168971639141267,0.9348858241012887,0.11574203661199127,1
0.15,0.7499999999999998,True,0.36968575584712154,0.06168971639141267,0.9348858241012887,0.11574203661199127,1
0.15,0.7999999999999998,True,0.36225945675059595,0.06168971639141267,0.9348858241012887,0.11574203661199127,1
0.16999999999999998,0.2,True,0.3687442121443462,0.06469617664937752,0.926407415781144,0.12094602073571191,1
0.16999999999999998,0.25,True,0.37890682362150147,0.06469617664937752,0.926407415781144,0.12094602073571191,1
0.16999999999999998,0.3,True,0.386074319160658,0.06469617664937752,0.926407415781144,0.12094602073571191,1
0.16999999999999998,0.35,True,0.3912106107450853,0.06469617664937752,0.926407415781144,0.12094602073571191,1
0.16999999999999998,0.39999999999999997,True,0.3943807251230201,0.06469617664937752,0.926407415781144,0.12094602073571191,1
0.16999999999999998,0.44999999999999996,True,0.39679880343817403,0.06469617664937752,0.926407415781144,0.12094602073571191,1
0.16999999999999998,0.49999999999999994,True,0.39738462606348235,0.06469617664937752,0.926407415781144,0.12094602073571191,1
0.16999999999999998,0.5499999999999999,True,0.3967414743600792,0.06469617664937752,0.926407415781144,0.12094602073571191,1
0.16999999999999998,0.5999999999999999,True,0.39500796438969826,0.06469617664937752,0.926407415781144,0.12094602073571191,1
0.16999999999999998,0.6499999999999999,True,0.39178386252143116,0.06469617664937752,0.926407415781144,0.12094602073571191,1
0.16999999999999998,0.7,True,0.38734049450000035,0.06469617664937752,0.926407415781144,0.12094602073571191,1
0.16999999999999998,0.7499999999999998,True,0.38129675692242265,0.06469617664937752,0.926407415781144,0.12094602073571191,1
0.16999999999999998,0.7999999999999998,True,0.3733805353641762,0.06469617664937752,0.926407415781144,0.12094602073571191,1
0.18999999999999997,0.2,True,0.37670504039393665,0.06762593520360183,0.9186072801266109,0.12597766012696984,1
0.18999999999999997,0.25,True,0.3874631888915865,0.06762593520360183,0.9186072801266109,0.12597766012696984,1
0.18999999999999997,0.3,True,0.39510991048006844,0.06762593520360183,0.9186072801266109,0.12597766012696984,1
