model,horizon_h,feature,importance,is_neighbor_feature
lightgbm,5,cloud_cover_lag_3h,1537.0,False
lightgbm,5,cloud_cover_lag_6h,1988.0,False
lightgbm,5,humidity_lag_1h,915.0,False
lightgbm,5,humidity_lag_3h,2034.0,False
lightgbm,5,humidity_lag_6h,2886.0,False
lightgbm,5,wind_speed_lag_1h,1444.0,False
lightgbm,5,wind_speed_lag_3h,2464.0,False
lightgbm,5,hour_sin,2504.0,False
lightgbm,5,hour_cos,2505.0,False
lightgbm,5,month_sin,3681.0,False
lightgbm,5,month_cos,3419.0,False
lightgbm,5,grid_row,826.0,False
lightgbm,5,grid_column,765.0,False
lightgbm,5,latitude,147.0,False
lightgbm,5,longitude,144.0,False
lightgbm,5,neighbor_count,103.0,True
lightgbm,5,neighbor_precipitation_mean,991.0,True
lightgbm,5,neighbor_precipitation_max,786.0,True
lightgbm,5,neighbor_precipitation_sum,287.0,True
lightgbm,5,neighbor_rain_count,114.0,True
lightgbm,5,neighbor_rain_rate,408.0,True
lightgbm,5,neighbor_cloud_cover_mean,1371.0,True
lightgbm,5,neighbor_cloud_cover_max,628.0,True
lightgbm,5,neighbor_relative_humidity_mean,1183.0,True
lightgbm,5,neighbor_relative_humidity_max,1121.0,True
lightgbm,5,neighbor_pressure_msl_mean,3689.0,True
lightgbm,5,neighbor_pressure_msl_min,3066.0,True
lightgbm,5,neighbor_pressure_msl_max,2772.0,True
lightgbm,5,neighbor_temperature_2m_mean,3074.0,True
lightgbm,5,neighbor_dew_point_2m_mean,4527.0,True
lightgbm,5,neighbor_temperature_dew_point_spread_mean,1165.0,True
lightgbm,5,neighbor_wind_speed_10m_mean,2262.0,True
lightgbm,5,neighbor_wind_speed_10m_max,2002.0,True
lightgbm,5,row_minus_precipitation_mean,434.0,True
lightgbm,5,row_plus_precipitation_mean,412.0,True
lightgbm,5,column_minus_precipitation_mean,459.0,True
lightgbm,5,column_plus_precipitation_mean,414.0,True
lightgbm,5,row_minus_cloud_cover_mean,703.0,True
lightgbm,5,row_plus_cloud_cover_mean,708.0,True
