probability_threshold,predicted_rain_rate,accuracy,precision,recall,f1,true_negatives,false_positives,false_negatives,true_positives,model,feature_set,horizon_h,split,rows,rain_rate,roc_auc,pr_auc,brier_score
0.8000000000000002,0.04909247667490377,0.9493883071637131,0.49546255794215577,0.4848581650907232,0.4901030062320385,288623,7728,8063,7589,lightgbm,tmd_station_neighbor,2,test,312003,0.05016618429950994,0.9159512775420233,0.5067508743665645,0.08355624713876125
0.8500000000000002,0.036759261930173745,0.9551703028496521,0.5725869735809573,0.4195629951443905,0.4842741786807271,291449,4902,9085,6567,lightgbm,tmd_station_neighbor,2,test,312003,0.05016618429950994,0.9159512775420233,0.5067508743665645,0.08355624713876125
0.9000000000000002,0.026150389579587374,0.9581895045880969,0.6597622257629612,0.34391771019677997,0.4521439670740414,293575,2776,10269,5383,lightgbm,tmd_station_neighbor,2,test,312003,0.05016618429950994,0.9159512775420233,0.5067508743665645,0.08355624713876125
0.1,0.49999734809911744,0.6393706508825526,0.32782972584503267,0.8697548757493034,0.4761776363685388,179289,126733,9256,61810,hist_gradient_boosting,tmd_station_neighbor,3,validation,377088,0.18845998811948406,0.8426718440098737,0.6355897698991282,0.1052669619326927
0.15000000000000002,0.3649042133401222,0.739294276137135,0.4010072601216561,0.7764472462218219,0.5288713596304159,223600,82422,15887,55179,hist_gradient_boosting,tmd_station_neighbor,3,validation,377088,0.18845998811948406,0.8426718440098737,0.6355897698991282,0.1052669619326927
0.20000000000000004,0.2827774949083503,0.7915924134419552,0.46472916197764275,0.6973095432414939,0.5577440376368895,248945,57077,21511,49555,hist_gradient_boosting,tmd_station_neighbor,3,validation,377088,0.18845998811948406,0.8426718440098737,0.6355897698991282,0.1052669619326927
0.25000000000000006,0.22991185081466395,0.8208561396809233,0.5202602166164919,0.6346916950440435,0.5718070777051654,264430,41592,25961,45105,hist_gradient_boosting,tmd_station_neighbor,3,validation,377088,0.18845998811948406,0.8426718440098737,0.6355897698991282,0.1052669619326927
0.30000000000000004,0.1926261244059742,0.8383639893075356,0.5696270495752853,0.5822193453972364,0.5758543662971546,274761,31261,29690,41376,hist_gradient_boosting,tmd_station_neighbor,3,validation,377088,0.18845998811948406,0.8426718440098737,0.6355897698991282,0.1052669619326927
0.3500000000000001,0.1641075823150034,0.8488761244059742,0.6137549892539147,0.5344468522218783,0.571361950823248,282120,23902,33085,37981,hist_gradient_boosting,tmd_station_neighbor,3,validation,377088,0.18845998811948406,0.8426718440098737,0.6355897698991282,0.1052669619326927
0.40000000000000013,0.14181305159538357,0.8551054395790902,0.6536016156780612,0.4918245011679284,0.5612885612885613,287498,18524,36114,34952,hist_gradient_boosting,tmd_station_neighbor,3,validation,377088,0.18845998811948406,0.8426718440098737,0.6355897698991282,0.1052669619326927
0.45000000000000007,0.12325239731839782,0.8584813094025797,0.6904275232910903,0.4515380069231419,0.545995933403095,291634,14388,38977,32089,hist_gradient_boosting,tmd_station_neighbor,3,validation,377088,0.18845998811948406,0.8426718440098737,0.6355897698991282,0.1052669619326927
0.5000000000000001,0.10753192888662594,0.8598178674473863,0.7244814915287676,0.41337629808910026,0.5263987815257806,294850,11172,41689,29377,hist_gradient_boosting,tmd_station_neighbor,3,validation,377088,0.18845998811948406,0.8426718440098737,0.6355897698991282,0.1052669619326927
0.5500000000000002,0.09380834181941616,0.8600114562118126,0.7583535930344321,0.3774800889314159,0.5040586245772266,297474,8548,44240,26826,hist_gradient_boosting,tmd_station_neighbor,3,validation,377088,0.18845998811948406,0.8426718440098737,0.6355897698991282,0.1052669619326927
0.6000000000000002,0.08228583248472505,0.8588207527155465,0.7872957555834864,0.34375087946416005,0.4785542876732455,299422,6600,46637,24429,hist_gradient_boosting,tmd_station_neighbor,3,validation,377088,0.18845998811948406,0.8426718440098737,0.6355897698991282,0.1052669619326927
0.6500000000000001,0.0720362355736592,0.8568238713509844,0.8143130614048004,0.3112599555342921,0.45037157691133056,300978,5044,48946,22120,hist_gradient_boosting,tmd_station_neighbor,3,validation,377088,0.18845998811948406,0.8426718440098737,0.6355897698991282,0.1052669619326927
0.7000000000000002,0.06283679141208418,0.854105672946368,0.8387001477104874,0.27964146005122,0.4194341554014837,302200,3822,51193,19873,hist_gradient_boosting,tmd_station_neighbor,3,validation,377088,0.18845998811948406,0.8426718440098737,0.6355897698991282,0.1052669619326927
0.7500000000000002,0.053597568737270875,0.8505945561778683,0.8643313047350453,0.24581375059803562,0.3827689341236018,303280,2742,53597,17469,hist_gradient_boosting,tmd_station_neighbor,3,validation,377088,0.18845998811948406,0.8426718440098737,0.6355897698991282,0.1052669619326927
0.8000000000000002,0.043674155634758995,0.8456142863204344,0.8900965450239845,0.206273041960994,0.3349288855886217,304212,1810,56407,14659,hist_gradient_boosting,tmd_station_neighbor,3,validation,377088,0.18845998811948406,0.8426718440098737,0.6355897698991282,0.1052669619326927
0.8500000000000002,0.03298434317718941,0.8387697301425662,0.9127673259366458,0.1597529057495849,0.2719151178386664,304937,1085,59713,11353,hist_gradient_boosting,tmd_station_neighbor,3,validation,377088,0.18845998811948406,0.8426718440098737,0.6355897698991282,0.1052669619326927
0.9000000000000002,0.0207511244059742,0.8298566912763069,0.9413418530351437,0.10365012804998171,0.18673866473995765,305563,459,63700,7366,hist_gradient_boosting,tmd_station_neighbor,3,validation,377088,0.18845998811948406,0.8426718440098737,0.6355897698991282,0.1052669619326927
